"","occurrence","incidents","assault_count","robbery_count","precip","mean_temp","cool_deg_days","heat_deg_days","max_temp","min_temp","morn_inc","aft_inc","eve_inc","nuit_inc","incients"
"1115",2017-01-19,41,33,8,0,3.09512195121951,0,611.1,4.19024390243902,1.99512195121951,3,11,13,14,41
"1116",2017-01-20,56,40,16,0,3.07857142857143,0,835.6,4.18392857142857,1.87321428571429,10,4,14,28,56
"1117",2017-01-21,64,53,11,0,4.89375,0,838.8,6.390625,3.3796875,17,7,18,22,64
"1118",2017-01-22,67,57,10,0,4.07313432835821,0,933.1,5.64626865671642,2.5,28,10,16,13,67
"1119",2017-01-23,85,71,14,0,2.76705882352941,0,1294.8,4.35058823529412,1.16705882352941,24,9,23,12,68
"1120",2017-01-24,56,41,15,0.410714285714286,0.966071428571429,0,953.9,2.06071428571429,-0.00357142857142856,4,15,24,13,56
"1121",2017-01-25,57,44,13,2.46315789473684,3.23947368421053,0,841.35,5.35789473684211,1.15789473684211,9,14,21,13,57
"1122",2017-01-26,43,33,10,2.16744186046512,3.16744186046512,0,637.8,4.73488372093023,1.5,9,6,10,18,43
"1123",2017-01-27,56,42,14,0.2625,0.975,0,953.4,2.2375,-0.2875,13,14,13,16,56
"1124",2017-01-28,66,57,9,0.625757575757576,-0.878787878787879,0,1246,-0.178787878787879,-1.47878787878788,15,4,30,17,66
"1125",2017-01-29,78,67,11,0,-3.5,0,1677,-1,-5.9,29,12,15,22,78
"1126",2017-01-30,62,50,12,0,-7.06612903225806,0,1554.1,-3.95645161290323,-10.0758064516129,9,10,20,23,62
"1127",2017-01-31,60,50,10,1.98,-3.12,0,1267.2,-1.52,-4.64,9,15,20,16,60
"1128",2017-02-01,91,81,10,0,0.146153846153846,0,1624.7,3.63076923076923,-3.33846153846154,17,13,18,26,74
"1129",2017-02-02,61,49,12,0.183606557377049,-3.69180327868852,0,1323.2,-1.58360655737705,-5.7,8,8,17,28,61
"1130",2017-02-03,53,34,19,0,-5.63962264150943,0,1252.9,-3.3,-7.89433962264151,4,10,22,17,53
"1131",2017-02-04,60,49,11,0,-3.74666666666667,0,1304.8,-0.233333333333333,-7.24666666666667,16,7,22,15,60
"1132",2017-02-05,56,48,8,0.546428571428571,-0.6,0,1041.6,1.39107142857143,-2.49107142857143,15,8,9,24,56
"1133",2017-02-06,53,46,7,0,-0.9,0,1001.7,1.99056603773585,-3.69056603773585,6,12,20,15,53
"1134",2017-02-07,45,37,8,14.9733333333333,1.82,0,728.1,4.81333333333333,-1.17333333333333,5,8,16,16,45
"1135",2017-02-08,78,64,14,0,-1.38076923076923,0,1511.7,4.42564102564103,-7.08717948717949,15,15,30,18,78
"1136",2017-02-09,28,25,3,0.171428571428571,-7.47142857142857,0,713.2,-3.88571428571429,-11.0571428571429,7,5,11,5,28
"1137",2017-02-10,55,46,9,4.29090909090909,-3.40909090909091,0,1177.5,-0.0909090909090909,-6.64545454545455,7,12,23,13,55
"1138",2017-02-11,65,56,9,0,1.63846153846154,0,1063.5,4.84615384615385,-1.56923076923077,12,6,19,28,65
"1139",2017-02-12,64,58,6,13.18125,-0.7578125,0,1200.5,2.240625,-3.6015625,22,2,23,17,64
"1140",2017-02-13,50,36,14,0,-1.888,0,994.4,-0.112,-3.504,6,9,17,18,50
"1141",2017-02-14,83,70,13,0,0.989156626506024,0,1411.9,5.5566265060241,-3.58192771084337,19,14,24,26,83
"1142",2017-02-15,57,51,6,0,-1.12105263157895,0,1089.9,2.92631578947368,-5.07894736842105,8,6,28,15,57
"1143",2017-02-16,46,39,7,0,-5.71304347826087,0,1090.8,-2.29565217391304,-9.1304347826087,2,14,20,10,46
"1144",2017-02-17,55,48,7,0,-2.4,0,1122,1.46363636363636,-6.24545454545455,14,14,10,17,55
"1145",2017-02-18,64,59,5,0,6.6453125,0,726.7,13.6734375,-0.396875,27,5,12,20,64
"1146",2017-02-19,73,66,7,0,8.27534246575343,0,709.9,13.2287671232877,3.3041095890411,27,7,22,17,73
"1147",2017-02-20,57,48,9,0,2.5280701754386,0,881.9,4.34385964912281,0.640350877192982,17,10,11,19,57
"1148",2017-02-21,51,46,5,2.16470588235294,4.39803921568627,0,693.7,7.05294117647059,1.72156862745098,8,7,15,21,51
"1149",2017-02-22,67,51,16,0,7.14925373134328,0,727,9.60149253731343,4.6089552238806,2,18,24,23,67
"1150",2017-02-23,45,35,10,0,12.0466666666667,0,267.9,19.02,5.07333333333333,5,11,13,16,45
"1151",2017-02-24,64,50,14,2.109375,4.215625,0,882.2,5.415625,3,7,10,30,17,64
"1152",2017-02-25,69,57,12,7.51739130434783,3.68260869565217,0,987.9,8.76521739130435,-1.48260869565217,26,7,19,17,69
"1153",2017-02-26,54,47,7,0,0.4,0,950.4,3.53888888888889,-2.8,12,9,22,11,54
"1154",2017-02-27,58,46,12,0,6.20862068965517,0,683.9,9.91724137931035,2.5,9,9,25,15,58
"1155",2017-02-28,53,43,10,1.8377358490566,6.81509433962264,0,592.8,10.8150943396226,2.80566037735849,5,5,26,17,53
"1156",2017-03-01,99,92,7,18.3676767676768,5.46262626262626,0,1241.2,12.8414141414141,-1.92424242424242,11,13,30,20,74
"1157",2017-03-02,66,44,22,0.166666666666667,-2.98333333333333,0,1384.9,-0.425,-5.78333333333333,11,17,18,20,66
"1158",2017-03-03,52,44,8,0,-6.2,0,1258.4,-4.28846153846154,-8.11153846153846,4,12,19,17,52
"1159",2017-03-04,52,41,11,0.153846153846154,-9.10769230769231,0,1409.6,-6.40769230769231,-11.8076923076923,16,7,14,15,52
"1160",2017-03-05,54,47,7,0,-5.38888888888889,0,1263,-0.333333333333333,-10.4444444444444,11,15,13,15,54
"1161",2017-03-06,51,44,7,0,1.6,0,836.4,4.80686274509804,-2.7,6,10,21,14,51
"1162",2017-03-07,39,33,6,9.53589743589744,8.54615384615385,0,368.7,10.7846153846154,6.20769230769231,5,4,15,15,39
"1163",2017-03-08,48,40,8,0,5.93333333333333,0,579.2,9.90833333333333,1.55,7,7,22,12,48
"1164",2017-03-09,51,45,6,0,1.67254901960784,0,832.7,4.31764705882353,-1.07254901960784,10,5,19,17,51
"1165",2017-03-10,48,37,11,0,-4.89166666666667,0,1098.8,-0.291666666666667,-9.4,12,17,11,8,48
"1166",2017-03-11,63,49,14,0.184126984126984,-8.88412698412698,0,1693.7,-5.29206349206349,-12.4761904761905,11,10,17,25,63
"1167",2017-03-12,55,51,4,0,-8.16363636363636,0,1439,-3.78181818181818,-12.4636363636364,22,3,14,16,55
"1168",2017-03-13,48,39,9,0.916666666666667,-7.86666666666667,0,1241.6,-5.475,-10.1583333333333,8,17,11,12,48
"1169",2017-03-14,34,26,8,1.98529411764706,-8.57352941176471,0,903.5,-7,-10.1205882352941,2,6,7,19,34
"1170",2017-03-15,46,37,9,0.169565217391304,-6.15434782608696,0,1111.1,-2.8695652173913,-9.35434782608696,9,9,7,21,46
"1171",2017-03-16,37,32,5,0,-1.87567567567568,0,735.4,2.99189189189189,-6.74324324324324,5,6,12,14,37
"1172",2017-03-17,55,50,5,0,0.736363636363636,0,949.5,5.21090909090909,-3.82545454545455,13,8,13,21,55
"1173",2017-03-18,75,61,14,1,1.6,0,1230,3.38333333333333,-0.833333333333333,29,10,19,17,75
"1174",2017-03-19,60,49,11,0,3.13,0,892.2,6.0325,-0.15,19,8,10,23,60
"1175",2017-03-20,47,41,6,0,3.09148936170213,0,700.7,5.28723404255319,0.795744680851064,8,14,13,12,47
"1176",2017-03-21,59,53,6,0,5.39322033898305,0,743.8,13.4661016949153,-2.67966101694915,7,7,27,18,59
"1177",2017-03-22,56,52,4,0,-4.99285714285714,0,1287.6,-1.59642857142857,-8.28928571428571,9,13,20,14,56
"1178",2017-03-23,58,52,6,0,-2.38103448275862,0,1182.1,2.2,-6.88103448275862,6,12,21,19,58
"1179",2017-03-24,82,68,14,7.00853658536585,6.70365853658537,0,926.3,11.9512195121951,1.35609756097561,16,12,25,29,82
"1180",2017-03-25,57,44,13,7.11754385964912,3.15263157894737,0,846.3,4.55263157894737,1.73508771929825,16,10,11,20,57
"1181",2017-03-26,61,55,6,2.42131147540984,3.85737704918033,0,862.7,6.42950819672131,1.20655737704918,21,10,11,19,61
"1182",2017-03-27,54,44,10,1.77777777777778,10.2851851851852,0,416.6,14.3296296296296,6.15925925925926,3,6,25,20,54
"1183",2017-03-28,59,49,10,0,6.5,0,678.5,9.63898305084746,2.94745762711864,13,9,26,11,59
"1184",2017-03-29,50,41,9,0,6.288,0,585.6,8.988,3.588,8,9,20,13,50
"1185",2017-03-30,49,40,9,10.2408163265306,2.25510204081633,0,771.5,3.73265306122449,0.7,8,6,25,10,49
"1186",2017-03-31,52,45,7,10.1461538461538,3.01730769230769,0,779.1,4.10576923076923,1.82884615384615,4,8,15,25,52
"1187",2017-04-01,100,89,11,0,6.82,0,1118,11.32,2.24,27,15,27,31,100
"1188",2017-04-02,71,67,4,0,10.1985915492958,0,553.9,16.6323943661972,3.66478873239437,21,8,24,18,71
"1189",2017-04-03,54,42,12,6.63333333333333,7.85555555555556,0,547.8,10.3555555555556,5.25555555555556,10,11,11,22,54
"1190",2017-04-04,35,32,3,9.04,7.78,0,357.7,10.76,5.01,6,6,17,6,35
"1191",2017-04-05,62,53,9,0.174193548387097,7.03548387096774,0,679.8,9.04516129032258,5.01290322580645,9,10,18,25,62
"1192",2017-04-06,52,48,4,24.3134615384615,4.84615384615385,0,684,7.95192307692308,1.75096153846154,13,13,12,14,52
"1193",2017-04-07,81,62,19,1.18518518518519,2.71851851851852,0,1237.8,5.22592592592593,0.111111111111111,11,13,32,25,81
"1194",2017-04-08,72,56,16,0.161111111111111,6.34444444444444,0,839.2,11.7916666666667,0.897222222222222,20,7,19,26,72
"1195",2017-04-09,90,74,16,0,11.1588888888889,0,615.7,17.6966666666667,4.62111111111111,30,13,23,24,90
"1196",2017-04-10,44,40,4,1.45454545454545,16.6204545454545,0,60.7,21.7409090909091,11.4931818181818,7,11,13,13,44
"1197",2017-04-11,73,63,10,0,8.1,0,722.7,12.2,10.7006849315068,10,15,27,21,73
"1198",2017-04-12,65,56,9,0,6.48769230769231,0,748.3,9.47538461538462,3.4,18,12,16,19,65
"1199",2017-04-13,58,49,9,0,7.16724137931034,0,628.3,11.8465517241379,2.38793103448276,11,13,14,20,58
"1200",2017-04-14,66,59,7,0,10.369696969697,0,503.6,14.5363636363636,6.19090909090909,24,10,23,9,66
"1201",2017-04-15,62,45,17,3.74354838709677,10.5790322580645,0,460.1,15.6741935483871,5.38387096774194,17,5,13,27,62
"1202",2017-04-16,66,54,12,0.166666666666667,16.4,0,105.6,22.1666666666667,10.6166666666667,26,11,12,17,66
"1203",2017-04-17,49,42,7,0,7.96326530612245,0,491.8,13.334693877551,2.59183673469388,8,3,10,28,49
"1204",2017-04-18,61,50,11,0,4.98196721311475,0,794.1,8.06393442622951,1.81311475409836,14,6,19,22,61
"1205",2017-04-19,88,75,13,1.06363636363636,12.0886363636364,0,520.2,18.9363636363636,5.36022727272727,14,16,23,35,88
"1206",2017-04-20,59,52,7,18.9559322033898,7.44915254237288,0,622.5,10.4101694915254,4.68389830508475,9,11,20,19,59
"1207",2017-04-21,63,52,11,0,9.92380952380952,0,508.8,13.8730158730159,5.97460317460317,6,10,18,29,63
"1208",2017-04-22,73,57,16,0,9.39452054794521,0,628.2,13.558904109589,5.23013698630137,21,9,19,24,73
"1209",2017-04-23,74,60,14,0,11.272972972973,0,497.8,17.8797297297297,4.65135135135135,25,11,16,22,74
"1210",2017-04-24,53,44,9,0,8.84716981132076,0,485.1,10.8811320754717,6.73018867924528,5,13,14,21,53
"1211",2017-04-25,63,53,10,4.4,7.97142857142857,0,631.8,10.8238095238095,5.11904761904762,10,7,20,26,63
"1212",2017-04-26,66,56,10,0,12.1227272727273,0,387.9,15.0030303030303,9.24242424242424,7,8,32,19,66
"1213",2017-04-27,44,40,4,8.73181818181818,17.5863636363636,0,18.2,24.8681818181818,10.2977272727273,3,12,13,16,44
"1214",2017-04-28,99,80,19,0,13.7444444444444,0,421.3,17.2222222222222,10.1666666666667,13,14,34,19,80
"1215",2017-04-29,98,76,22,0,10.7775510204082,0,707.8,14.7938775510204,6.93265306122449,29,9,27,33,98
"1216",2017-04-30,70,60,10,17.7014285714286,6.29,0,819.7,8.70857142857143,3.84428571428571,31,17,9,13,70
"1217",2017-05-01,71,65,6,23.1859154929577,9.47323943661972,0,605.4,13.8211267605634,5.02535211267606,16,9,19,27,71
"1218",2017-05-02,58,47,11,0.61551724137931,9.24396551724138,0,507.85,11.3431034482759,7.16896551724138,9,8,23,18,58
"1219",2017-05-03,64,57,7,0,10.56875,0,475.6,15.65,5.425,2,6,34,22,64
"1220",2017-05-04,50,45,5,19.272,8.714,0,464.3,10.988,6.376,4,13,20,13,50
"1221",2017-05-05,63,54,9,29.684126984127,8.31904761904762,0,609.9,9.93174603174603,6.7,3,13,21,26,63
"1222",2017-05-06,57,45,12,0.601754385964912,7.92456140350877,0,574.3,9.88421052631579,5.99298245614035,15,12,13,17,57
"1223",2017-05-07,70,64,6,0,8.72571428571429,0,649.2,12.6485714285714,4.83714285714286,18,11,24,17,70
"1224",2017-05-08,40,27,13,0,7.885,0,404.6,12.635,3.135,6,8,8,18,40
"1225",2017-05-09,44,36,8,0,8.13181818181818,0,434.2,10.9068181818182,5.34545454545455,8,4,20,12,44
"1226",2017-05-10,59,43,16,0,7.74915254237288,0,604.8,10.3677966101695,5.03050847457627,10,8,23,18,59
"1227",2017-05-11,75,59,16,0,10.444,0,566.7,13.604,7.284,9,15,30,21,75
"1228",2017-05-12,64,47,17,0,10.503125,0,479.8,13.4046875,7.5015625,14,6,30,14,64
"1229",2017-05-13,65,48,17,0.649230769230769,12.8169230769231,0,336.9,16.3569230769231,9.26461538461539,21,5,24,15,65
"1230",2017-05-14,77,66,11,0.0831168831168831,12.8272727272727,0,398.3,18.2857142857143,7.35844155844156,23,8,18,28,77
"1231",2017-05-15,64,55,9,0,13.9328125,0,260.3,19.621875,8.14375,6,7,28,23,64
"1232",2017-05-16,52,45,7,0,13.1461538461538,0,252.4,16.1461538461538,10.1769230769231,7,4,17,24,52
"1233",2017-05-17,51,44,7,0,18.9588235294118,1.93921568627451,50,27.6098039215686,10.2549019607843,6,12,14,19,51
"1234",2017-05-18,92,75,17,0,13.0663043478261,0.365217391304348,487.5,16.9130434782609,17.8521739130435,13,7,18,32,70
"1235",2017-05-19,53,44,9,0,14.1037735849057,0,206.5,18.9018867924528,9.30566037735849,7,12,20,14,53
"1236",2017-05-20,84,67,17,0,11.6952380952381,0,529.6,15.0428571428571,8.24761904761905,25,10,18,31,84
"1237",2017-05-21,66,52,14,13.3181818181818,11.5090909090909,0,428.4,13.4030303030303,9.53636363636364,18,7,21,20,66
"1238",2017-05-22,67,59,8,0,11.8701492537313,0,410.7,15.4880597014925,8.43134328358209,12,15,20,20,67
"1239",2017-05-23,70,62,8,0,11.9985714285714,0,420.1,21.2514285714286,8.29714285714286,9,17,19,25,70
"1240",2017-05-24,74,62,12,0,17.3912162162162,0,45.05,21.1743243243243,13.6216216216216,2,9,23,27,61
"1241",2017-05-25,51,41,10,53.1647058823529,12.4117647058824,0,285,14.6725490196078,10.1509803921569,7,6,14,24,51
"1242",2017-05-26,66,54,12,2.85,14.9022727272727,0,204.45,18.7545454545455,11.0772727272727,19,13,22,12,66
"1243",2017-05-27,58,48,10,0,15.7448275862069,0,130.8,18.7827586206897,12.6862068965517,12,6,17,23,58
"1244",2017-05-28,93,72,21,0,15.6268817204301,0,220.7,19.0086021505376,12.1688172043011,11,13,13,32,69
"1245",2017-05-29,76,61,15,0,11.75,0,475,15.3,13.125,11,15,33,17,76
"1246",2017-05-30,51,49,2,9.42156862745098,17.621568627451,0,19.3,22.3294117647059,12.8274509803922,10,9,18,14,51
"1247",2017-05-31,54,45,9,0.816666666666667,17.1,0,48.6,22.9351851851852,11.2648148148148,13,6,16,19,54
"1248",2017-06-01,109,98,11,0,14.7724770642202,0,351.8,18.7669724770642,10.7779816513761,20,9,18,30,77
"1249",2017-06-02,79,62,17,0,15.1088607594937,0,228.4,20.6177215189873,9.6,15,6,30,28,79
"1250",2017-06-03,52,44,8,0,16.9230769230769,0,56,21.9384615384615,11.9076923076923,14,6,21,11,52
"1251",2017-06-04,64,51,13,6.140625,14.28125,0,238,17,11.546875,27,7,16,14,64
"1252",2017-06-05,54,38,16,0,15.6925925925926,0.0555555555555556,127.6,18.4296296296296,13.1407407407407,10,9,17,18,54
"1253",2017-06-06,56,43,13,3.44107142857143,15.1107142857143,0.0482142857142857,164.5,18.3642857142857,12.0178571428571,13,10,13,20,56
"1254",2017-06-07,51,39,12,0,17.3980392156863,0.241176470588235,43,22.0666666666667,13.5333333333333,10,10,14,17,51
"1255",2017-06-08,72,64,8,0,17.7513888888889,0,17.9,23.6416666666667,11.7611111111111,19,10,20,23,72
"1256",2017-06-09,61,52,9,0,20.0606557377049,2.06065573770492,0,25.4540983606557,14.5737704918033,11,12,18,20,61
"1257",2017-06-10,67,54,13,0,21.2582089552239,3.25820895522388,0,26.7044776119403,15.7253731343284,30,9,14,14,67
"1258",2017-06-11,72,68,4,0,23.0875,5.0875,0,27.8444444444444,18.3125,32,2,18,20,72
"1259",2017-06-12,63,50,13,0,24.8428571428571,6.84285714285714,0,30.0714285714286,19.6142857142857,18,11,21,13,63
"1260",2017-06-13,64,48,16,0,22.1109375,4.1109375,0,25.3671875,18.8546875,22,12,11,19,64
"1261",2017-06-14,50,38,12,0,19.59,1.59,0,22.54,16.694,10,7,13,20,50
"1262",2017-06-15,61,50,11,0,17.2672131147541,0,44.7,18.6967213114754,15.7524590163934,13,9,19,20,61
"1263",2017-06-16,74,64,10,2.38783783783784,22.2283783783784,4.22837837837838,0,28.5608108108108,16.0486486486487,14,12,26,22,74
"1264",2017-06-17,79,69,10,0.379746835443038,22.7544303797468,4.75443037974684,0,26.1341772151899,19.2746835443038,18,10,21,30,79
"1265",2017-06-18,83,63,20,1.4,23.7228915662651,5.72289156626506,0,27.5927710843374,19.8385542168675,11,9,16,23,59
"1266",2017-06-19,55,46,9,1.53818181818182,21.6327272727273,3.63272727272727,0,27.3309090909091,16.08,7,14,23,11,55
"1267",2017-06-20,59,44,15,7.38813559322034,18.6322033898305,0.650847457627119,1.1,24.2067796610169,13.0389830508475,9,9,13,28,59
"1268",2017-06-21,49,42,7,0,18.3,0.3,0,23.5714285714286,13.0857142857143,2,5,21,21,49
"1269",2017-06-22,57,46,11,7.59122807017544,17.9070175438597,0.0807017543859649,9.9,21.7649122807018,13.9491228070175,16,12,12,17,57
"1270",2017-06-23,60,47,13,32.8,22.1,4.1,0,25.34,18.76,12,8,17,23,60
"1271",2017-06-24,72,64,8,0,20.325,2.325,0,25.0166666666667,15.6333333333333,15,5,25,27,72
"1272",2017-06-25,73,64,9,2.35616438356164,18.313698630137,0.445205479452055,9.6,21.3,15.2383561643836,30,9,10,24,73
"1273",2017-06-26,47,40,7,3.75106382978723,16.9914893617021,0.0382978723404255,49.2,21.568085106383,12.5425531914894,11,8,16,12,47
"1274",2017-06-27,61,51,10,0.849180327868852,16.4655737704918,0,93.6,20.6688524590164,12.1737704918033,15,9,12,25,61
"1275",2017-06-28,72,59,13,0,18.3,0.3,0,24.1222222222222,12.575,17,16,20,19,72
"1276",2017-06-29,46,35,11,3.46086956521739,19.6869565217391,1.68695652173913,0,25.0130434782609,14.3608695652174,9,10,14,13,46
"1277",2017-06-30,70,45,25,7.98571428571429,22.14,4.14,0,25.9885714285714,18.1914285714286,15,7,17,31,70
"1278",2017-07-01,122,112,10,3.4344262295082,20.6409836065574,2.64098360655738,0,24.4967213114754,16.6852459016393,11,14,20,19,64
"1279",2017-07-02,95,82,13,1.05368421052632,21.2536842105263,3.25368421052632,0,27.8052631578947,14.6831578947368,11,4,18,19,52
"1280",2017-07-03,71,52,19,0,19.7971830985915,1.79718309859155,0,24.3380281690141,15.156338028169,21,10,13,27,71
"1281",2017-07-04,56,44,12,0,20.7785714285714,2.77857142857143,0,25.6714285714286,15.7964285714286,26,10,11,9,56
"1282",2017-07-05,53,44,9,0,20.8735849056604,2.87358490566038,0,25.777358490566,15.9547169811321,8,11,11,23,53
"1283",2017-07-06,59,48,11,0,23.1406779661017,5.14067796610169,0,29.3237288135593,16.9491525423729,9,6,20,24,59
"1284",2017-07-07,84,67,17,6.18809523809524,23.2119047619048,5.21190476190476,0,27.1642857142857,19.2333333333333,13,11,24,19,67
"1285",2017-07-08,71,58,13,0,20.7154929577465,2.71549295774648,0,24.3422535211268,17.0028169014085,30,4,10,27,71
"1286",2017-07-09,66,52,14,0,21.0439393939394,3.04393939393939,0,26.2666666666667,15.8015151515152,22,11,8,25,66
"1287",2017-07-10,69,58,11,0,21.3739130434783,3.37391304347826,0,24.5869565217391,18.1608695652174,13,15,23,18,69
"1288",2017-07-11,58,53,5,0,22.5051724137931,4.5051724137931,0,27.6672413793103,17.3275862068966,17,11,19,11,58
"1289",2017-07-12,62,55,7,0,22.7112903225806,4.71129032258065,0,26.141935483871,19.2516129032258,6,2,20,34,62
"1290",2017-07-13,51,39,12,10.9647058823529,17.6823529411765,0,16.2,19.4882352941176,15.8529411764706,10,10,9,22,51
"1291",2017-07-14,64,55,9,0.165625,21.765625,3.765625,0,26.2140625,17.2,7,10,19,28,64
"1292",2017-07-15,87,80,7,0,22.7413793103448,4.74137931034483,0,27.0885057471264,18.2942528735632,20,12,27,28,87
"1293",2017-07-16,83,70,13,0,21.7542168674699,3.75421686746988,0,25.6903614457831,17.7975903614458,25,11,28,19,83
"1294",2017-07-17,61,57,4,0,22.3016393442623,4.30163934426229,0,24.6295081967213,19.8918032786885,13,8,12,28,61
"1295",2017-07-18,63,53,10,0,22.2904761904762,4.29047619047619,0,26.7047619047619,17.8761904761905,12,9,16,26,63
"1296",2017-07-19,48,44,4,0,25.25,7.25,0,30.975,19.525,11,9,11,17,48
"1297",2017-07-20,65,54,11,26.5661538461538,19.1861538461538,1.18615384615385,0,22.9169230769231,15.4553846153846,12,7,17,29,65
"1298",2017-07-21,60,45,15,0,24.4166666666667,6.41666666666667,0,29.7333333333333,19.0083333333333,17,8,17,18,60
"1299",2017-07-22,76,66,10,1.40921052631579,22.0144736842105,4.01447368421053,0,24.6394736842105,19.3552631578947,26,4,22,24,76
"1300",2017-07-23,92,76,16,0,22.0184782608696,4.01847826086957,0,24.1260869565217,19.7945652173913,27,9,12,19,67
"1301",2017-07-24,79,59,20,0,19.9645569620253,1.96455696202532,0,23.0455696202532,16.8556962025316,14,10,23,32,79
"1302",2017-07-25,57,35,22,0.16140350877193,19.7035087719298,1.70350877192982,0,22.8684210526316,16.4578947368421,13,12,11,21,57
"1303",2017-07-26,74,63,11,1.19189189189189,19.1310810810811,1.13108108108108,0,22.4797297297297,15.6675675675676,12,16,27,19,74
"1304",2017-07-27,75,61,14,6.2,22.6933333333333,4.69333333333333,0,26.54,18.7533333333333,11,11,21,32,75
"1305",2017-07-28,53,48,5,0,20.1660377358491,2.16603773584906,0,23.3603773584906,16.8849056603774,16,5,15,17,53
"1306",2017-07-29,94,77,17,0,21.8436170212766,3.8436170212766,0,26.831914893617,16.7553191489362,22,16,18,19,75
"1307",2017-07-30,91,83,8,0,25.2571428571429,7.25714285714286,0,30.5285714285714,19.9714285714286,32,13,17,29,91
"1308",2017-07-31,66,53,13,0.0606060606060606,23.5621212121212,5.56212121212121,0,28.6636363636364,18.4530303030303,14,11,15,26,66
"1309",2017-08-01,79,65,14,0.616455696202532,24.2658227848101,6.26582278481013,0,28.7974683544304,19.7227848101266,26,12,21,20,79
"1310",2017-08-02,58,53,5,1.31896551724138,24.3672413793103,6.36724137931034,0,29.3344827586207,19.3879310344828,12,11,13,22,58
"1311",2017-08-03,59,51,8,0,23.7152542372881,5.71525423728814,0,27.8457627118644,19.5677966101695,9,12,18,20,59
"1312",2017-08-04,75,62,13,8.62,21.8,3.8,0,26.2933333333333,17.2933333333333,7,10,28,30,75
"1313",2017-08-05,71,58,13,0.667605633802817,18.2478873239437,0.332394366197183,6,21.9845070422535,14.4943661971831,16,8,16,31,71
"1314",2017-08-06,72,57,15,0,18.5333333333333,0.583333333333333,3.6,24.0833333333333,12.8833333333333,11,6,8,24,49
"1315",2017-08-07,58,47,11,0.120689655172414,18.2551724137931,0.351724137931035,5.6,21.1431034482759,15.2672413793103,13,8,10,27,58
"1316",2017-08-08,42,35,7,0.171428571428571,19.9428571428571,1.94285714285714,0,25.0428571428571,14.7428571428571,9,4,14,15,42
"1317",2017-08-09,53,47,6,0,22.1301886792453,4.13018867924528,0,27.4245283018868,16.822641509434,3,10,19,21,53
"1318",2017-08-10,54,46,8,0,21.7555555555556,3.75555555555556,0,26.4259259259259,17.0037037037037,10,13,17,14,54
"1319",2017-08-11,64,54,10,0.1953125,20.9453125,2.9453125,0,24.4296875,17.3609375,11,12,22,19,64
"1320",2017-08-12,62,53,9,0,21.4193548387097,3.41935483870968,0,26.1548387096774,16.5838709677419,19,4,16,23,62
"1321",2017-08-13,79,59,20,0,20.4987341772152,2.49873417721519,0,25.7696202531646,15.1278481012658,11,8,13,24,56
"1322",2017-08-14,79,67,12,0,21.4430379746835,3.44303797468354,0,25.6708860759494,17.1911392405063,12,10,19,19,60
"1323",2017-08-15,55,50,5,0,21.14,3.14,0,25.5672727272727,16.6709090909091,13,10,15,17,55
"1324",2017-08-16,77,62,15,0,20.4376623376623,2.43766233766234,0,23.0909090909091,17.7844155844156,10,16,13,19,58
"1325",2017-08-17,50,37,13,8.28,20.616,2.616,0,23.304,17.912,11,6,21,12,50
"1326",2017-08-18,49,43,6,0,24.1285714285714,6.12857142857143,0,27.6285714285714,20.6142857142857,9,7,7,26,49
"1327",2017-08-19,82,66,16,0,21.1451219512195,3.14512195121951,0,25.1280487804878,17.1414634146341,30,14,18,20,82
"1328",2017-08-20,70,57,13,0,21.9428571428571,3.94285714285714,0,27.5428571428571,16.2571428571429,19,8,17,26,70
"1329",2017-08-21,63,51,12,0,23.3571428571429,5.35714285714286,0,28.2047619047619,18.4904761904762,6,10,19,28,63
"1330",2017-08-22,70,52,18,0.765714285714286,21.2714285714286,3.27142857142857,0,26.3542857142857,16.1114285714286,15,12,26,17,70
"1331",2017-08-23,65,53,12,0,19.1492307692308,1.16,0.7,24.1,14.0984615384615,12,8,14,31,65
"1332",2017-08-24,57,49,8,0,16.719298245614,0,73,20.7543859649123,12.6666666666667,10,12,19,16,57
"1333",2017-08-25,60,55,5,0,16.69,0,78.6,21.22,12.06,14,10,12,24,60
"1334",2017-08-26,67,61,6,0,16.7746268656716,0,82.1,21.7910447761194,11.6791044776119,24,9,18,16,67
"1335",2017-08-27,60,53,7,0,17.3666666666667,0,38,21.3833333333333,13.2666666666667,24,10,14,12,60
"1336",2017-08-28,51,44,7,0,20.121568627451,2.12156862745098,0,22.9980392156863,17.1450980392157,2,6,18,25,51
"1337",2017-08-29,53,46,7,0,19.2811320754717,1.2811320754717,0,21.6433962264151,16.9188679245283,10,4,15,24,53
"1338",2017-08-30,42,38,4,0,18.9785714285714,1.02142857142857,1.8,23.0785714285714,14.8,7,8,10,17,42
"1339",2017-08-31,58,45,13,0.655172413793103,15.848275862069,0,124.8,20.1,11.5034482758621,14,9,17,18,58
"1340",2017-09-01,114,104,10,0,13.8087719298246,0,477.8,17.9947368421053,9.52280701754386,11,9,25,27,72
"1341",2017-09-02,57,48,9,0,14.8,0,182.4,19.2122807017544,10.3877192982456,20,9,10,18,57
"1342",2017-09-03,75,61,14,7.33733333333333,18.3213333333333,0.321333333333333,0,21.7786666666667,14.8426666666667,17,6,19,33,75
"1343",2017-09-04,59,48,11,3.95254237288136,20.1016949152542,2.10169491525424,0,25.3898305084746,14.8,17,13,18,11,59
